O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
47-4011.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.c	Intellectual Curiosity	WI	1.26	12/2025	AI/Expert
47-4011.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.d	Tolerance for Ambiguity	WI	0.35	12/2025	AI/Expert
47-4011.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.e	Initiative	WI	1.15	12/2025	AI/Expert
47-4011.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.f	Adaptability	WI	1.14	12/2025	AI/Expert
47-4011.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.g	Self-Confidence	WI	1.57	12/2025	AI/Expert
47-4011.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.h	Perseverance	WI	1.77	12/2025	AI/Expert
47-4011.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.1.i	Leadership Orientation	WI	1.78	12/2025	AI/Expert
47-4011.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.a	Humility	WI	0.50	12/2025	AI/Expert
47-4011.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.b	Sincerity	WI	1.14	12/2025	AI/Expert
47-4011.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.c	Empathy	WI	0.16	12/2025	AI/Expert
47-4011.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.d	Cooperation	WI	1.26	12/2025	AI/Expert
47-4011.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.e	Optimism	WI	0.02	12/2025	AI/Expert
47-4011.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.2.f	Social Orientation	WI	0.88	12/2025	AI/Expert
47-4011.00	1.D.3.a	Cautiousness	DR	1.00	12/2025	AI/Expert
47-4011.00	1.D.3.a	Cautiousness	WI	2.62	12/2025	AI/Expert
47-4011.00	1.D.3.b	Attention to Detail	DR	3.00	12/2025	AI/Expert
47-4011.00	1.D.3.b	Attention to Detail	WI	2.70	12/2025	AI/Expert
47-4011.00	1.D.3.c	Dependability	DR	4.00	12/2025	AI/Expert
47-4011.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
47-4011.00	1.D.3.d	Integrity	DR	2.00	12/2025	AI/Expert
47-4011.00	1.D.3.d	Integrity	WI	2.55	12/2025	AI/Expert
47-4011.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.4.a	Stress Tolerance	WI	1.49	12/2025	AI/Expert
47-4011.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4011.00	1.D.4.b	Self-Control	WI	1.50	12/2025	AI/Expert
47-4021.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.a	Innovation	WI	0.04	12/2025	AI/Expert
47-4021.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.b	Achievement Orientation	WI	1.25	12/2025	AI/Expert
47-4021.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.c	Intellectual Curiosity	WI	0.94	12/2025	AI/Expert
47-4021.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.d	Tolerance for Ambiguity	WI	0.18	12/2025	AI/Expert
47-4021.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.e	Initiative	WI	0.78	12/2025	AI/Expert
47-4021.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.f	Adaptability	WI	0.91	12/2025	AI/Expert
47-4021.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.g	Self-Confidence	WI	1.21	12/2025	AI/Expert
47-4021.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.h	Perseverance	WI	1.80	12/2025	AI/Expert
47-4021.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.1.i	Leadership Orientation	WI	-0.13	12/2025	AI/Expert
47-4021.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.a	Humility	WI	0.17	12/2025	AI/Expert
47-4021.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.b	Sincerity	WI	0.32	12/2025	AI/Expert
47-4021.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.c	Empathy	WI	-0.06	12/2025	AI/Expert
47-4021.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.d	Cooperation	WI	1.00	12/2025	AI/Expert
47-4021.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.e	Optimism	WI	0.26	12/2025	AI/Expert
47-4021.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.2.f	Social Orientation	WI	0.07	12/2025	AI/Expert
47-4021.00	1.D.3.a	Cautiousness	DR	1.00	12/2025	AI/Expert
47-4021.00	1.D.3.a	Cautiousness	WI	2.62	12/2025	AI/Expert
47-4021.00	1.D.3.b	Attention to Detail	DR	2.00	12/2025	AI/Expert
47-4021.00	1.D.3.b	Attention to Detail	WI	2.74	12/2025	AI/Expert
47-4021.00	1.D.3.c	Dependability	DR	3.00	12/2025	AI/Expert
47-4021.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
47-4021.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.3.d	Integrity	WI	1.89	12/2025	AI/Expert
47-4021.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.4.a	Stress Tolerance	WI	1.64	12/2025	AI/Expert
47-4021.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4021.00	1.D.4.b	Self-Control	WI	1.00	12/2025	AI/Expert
47-4031.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.a	Innovation	WI	-0.10	12/2025	AI/Expert
47-4031.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.b	Achievement Orientation	WI	0.78	12/2025	AI/Expert
47-4031.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.c	Intellectual Curiosity	WI	-0.21	12/2025	AI/Expert
47-4031.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.d	Tolerance for Ambiguity	WI	-0.57	12/2025	AI/Expert
47-4031.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.e	Initiative	WI	0.28	12/2025	AI/Expert
47-4031.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.f	Adaptability	WI	0.16	12/2025	AI/Expert
47-4031.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.g	Self-Confidence	WI	0.60	12/2025	AI/Expert
47-4031.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.h	Perseverance	WI	0.95	12/2025	AI/Expert
47-4031.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.1.i	Leadership Orientation	WI	-0.02	12/2025	AI/Expert
47-4031.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.a	Humility	WI	-0.28	12/2025	AI/Expert
47-4031.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.b	Sincerity	WI	0.23	12/2025	AI/Expert
47-4031.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.c	Empathy	WI	-0.05	12/2025	AI/Expert
47-4031.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.d	Cooperation	WI	0.68	12/2025	AI/Expert
47-4031.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.e	Optimism	WI	0.06	12/2025	AI/Expert
47-4031.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.2.f	Social Orientation	WI	-0.05	12/2025	AI/Expert
47-4031.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.3.a	Cautiousness	WI	1.32	12/2025	AI/Expert
47-4031.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.3.b	Attention to Detail	WI	1.71	12/2025	AI/Expert
47-4031.00	1.D.3.c	Dependability	DR	1.00	12/2025	AI/Expert
47-4031.00	1.D.3.c	Dependability	WI	2.14	12/2025	AI/Expert
47-4031.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.3.d	Integrity	WI	0.74	12/2025	AI/Expert
47-4031.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.4.a	Stress Tolerance	WI	0.58	12/2025	AI/Expert
47-4031.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4031.00	1.D.4.b	Self-Control	WI	0.48	12/2025	AI/Expert
47-4041.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.a	Innovation	WI	-0.50	12/2025	AI/Expert
47-4041.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.b	Achievement Orientation	WI	0.86	12/2025	AI/Expert
47-4041.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.c	Intellectual Curiosity	WI	0.37	12/2025	AI/Expert
47-4041.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.d	Tolerance for Ambiguity	WI	0.18	12/2025	AI/Expert
47-4041.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.e	Initiative	WI	0.38	12/2025	AI/Expert
47-4041.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.f	Adaptability	WI	1.26	12/2025	AI/Expert
47-4041.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.g	Self-Confidence	WI	0.92	12/2025	AI/Expert
47-4041.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.h	Perseverance	WI	1.97	12/2025	AI/Expert
47-4041.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.1.i	Leadership Orientation	WI	-0.38	12/2025	AI/Expert
47-4041.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.a	Humility	WI	0.29	12/2025	AI/Expert
47-4041.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.b	Sincerity	WI	0.57	12/2025	AI/Expert
47-4041.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.c	Empathy	WI	-0.16	12/2025	AI/Expert
47-4041.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.d	Cooperation	WI	1.15	12/2025	AI/Expert
47-4041.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.e	Optimism	WI	-0.06	12/2025	AI/Expert
47-4041.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.2.f	Social Orientation	WI	-0.23	12/2025	AI/Expert
47-4041.00	1.D.3.a	Cautiousness	DR	2.00	12/2025	AI/Expert
47-4041.00	1.D.3.a	Cautiousness	WI	2.74	12/2025	AI/Expert
47-4041.00	1.D.3.b	Attention to Detail	DR	4.00	12/2025	AI/Expert
47-4041.00	1.D.3.b	Attention to Detail	WI	2.70	12/2025	AI/Expert
47-4041.00	1.D.3.c	Dependability	DR	5.00	12/2025	AI/Expert
47-4041.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
47-4041.00	1.D.3.d	Integrity	DR	3.00	12/2025	AI/Expert
47-4041.00	1.D.3.d	Integrity	WI	2.21	12/2025	AI/Expert
47-4041.00	1.D.4.a	Stress Tolerance	DR	1.00	12/2025	AI/Expert
47-4041.00	1.D.4.a	Stress Tolerance	WI	2.24	12/2025	AI/Expert
47-4041.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4041.00	1.D.4.b	Self-Control	WI	1.80	12/2025	AI/Expert
47-4051.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.a	Innovation	WI	-0.37	12/2025	AI/Expert
47-4051.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.b	Achievement Orientation	WI	0.66	12/2025	AI/Expert
47-4051.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.c	Intellectual Curiosity	WI	-0.14	12/2025	AI/Expert
47-4051.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.d	Tolerance for Ambiguity	WI	-0.50	12/2025	AI/Expert
47-4051.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.e	Initiative	WI	0.59	12/2025	AI/Expert
47-4051.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.f	Adaptability	WI	0.94	12/2025	AI/Expert
47-4051.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.g	Self-Confidence	WI	0.52	12/2025	AI/Expert
47-4051.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.h	Perseverance	WI	1.46	12/2025	AI/Expert
47-4051.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.1.i	Leadership Orientation	WI	-0.11	12/2025	AI/Expert
47-4051.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.a	Humility	WI	-0.16	12/2025	AI/Expert
47-4051.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.b	Sincerity	WI	0.14	12/2025	AI/Expert
47-4051.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.c	Empathy	WI	0.02	12/2025	AI/Expert
47-4051.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.d	Cooperation	WI	1.20	12/2025	AI/Expert
47-4051.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.e	Optimism	WI	0.52	12/2025	AI/Expert
47-4051.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.2.f	Social Orientation	WI	-0.09	12/2025	AI/Expert
47-4051.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.3.a	Cautiousness	WI	1.76	12/2025	AI/Expert
47-4051.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.3.b	Attention to Detail	WI	1.49	12/2025	AI/Expert
47-4051.00	1.D.3.c	Dependability	DR	1.00	12/2025	AI/Expert
47-4051.00	1.D.3.c	Dependability	WI	2.53	12/2025	AI/Expert
47-4051.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.3.d	Integrity	WI	0.96	12/2025	AI/Expert
47-4051.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.4.a	Stress Tolerance	WI	1.38	12/2025	AI/Expert
47-4051.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4051.00	1.D.4.b	Self-Control	WI	1.00	12/2025	AI/Expert
47-4061.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.a	Innovation	WI	-0.37	12/2025	AI/Expert
47-4061.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.b	Achievement Orientation	WI	0.80	12/2025	AI/Expert
47-4061.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.c	Intellectual Curiosity	WI	-0.03	12/2025	AI/Expert
47-4061.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.d	Tolerance for Ambiguity	WI	-0.71	12/2025	AI/Expert
47-4061.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.e	Initiative	WI	0.28	12/2025	AI/Expert
47-4061.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.f	Adaptability	WI	0.26	12/2025	AI/Expert
47-4061.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.g	Self-Confidence	WI	0.58	12/2025	AI/Expert
47-4061.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.h	Perseverance	WI	1.23	12/2025	AI/Expert
47-4061.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.1.i	Leadership Orientation	WI	-0.36	12/2025	AI/Expert
47-4061.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.a	Humility	WI	-0.16	12/2025	AI/Expert
47-4061.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.b	Sincerity	WI	0.13	12/2025	AI/Expert
47-4061.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.c	Empathy	WI	-0.12	12/2025	AI/Expert
47-4061.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.d	Cooperation	WI	1.03	12/2025	AI/Expert
47-4061.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.e	Optimism	WI	-0.01	12/2025	AI/Expert
47-4061.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.2.f	Social Orientation	WI	-0.30	12/2025	AI/Expert
47-4061.00	1.D.3.a	Cautiousness	DR	1.00	12/2025	AI/Expert
47-4061.00	1.D.3.a	Cautiousness	WI	2.28	12/2025	AI/Expert
47-4061.00	1.D.3.b	Attention to Detail	DR	2.00	12/2025	AI/Expert
47-4061.00	1.D.3.b	Attention to Detail	WI	2.19	12/2025	AI/Expert
47-4061.00	1.D.3.c	Dependability	DR	3.00	12/2025	AI/Expert
47-4061.00	1.D.3.c	Dependability	WI	2.56	12/2025	AI/Expert
47-4061.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.3.d	Integrity	WI	1.23	12/2025	AI/Expert
47-4061.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.4.a	Stress Tolerance	WI	1.35	12/2025	AI/Expert
47-4061.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4061.00	1.D.4.b	Self-Control	WI	0.95	12/2025	AI/Expert
47-4071.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.a	Innovation	WI	-0.28	12/2025	AI/Expert
47-4071.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.b	Achievement Orientation	WI	0.65	12/2025	AI/Expert
47-4071.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.c	Intellectual Curiosity	WI	0.01	12/2025	AI/Expert
47-4071.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.d	Tolerance for Ambiguity	WI	0.12	12/2025	AI/Expert
47-4071.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.e	Initiative	WI	0.61	12/2025	AI/Expert
47-4071.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.f	Adaptability	WI	0.73	12/2025	AI/Expert
47-4071.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.g	Self-Confidence	WI	0.54	12/2025	AI/Expert
47-4071.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.h	Perseverance	WI	1.64	12/2025	AI/Expert
47-4071.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.1.i	Leadership Orientation	WI	-0.17	12/2025	AI/Expert
47-4071.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.a	Humility	WI	0.19	12/2025	AI/Expert
47-4071.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.b	Sincerity	WI	0.37	12/2025	AI/Expert
47-4071.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.c	Empathy	WI	-0.10	12/2025	AI/Expert
47-4071.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.d	Cooperation	WI	0.75	12/2025	AI/Expert
47-4071.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.e	Optimism	WI	0.49	12/2025	AI/Expert
47-4071.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.2.f	Social Orientation	WI	-0.16	12/2025	AI/Expert
47-4071.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.3.a	Cautiousness	WI	1.99	12/2025	AI/Expert
47-4071.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.3.b	Attention to Detail	WI	1.71	12/2025	AI/Expert
47-4071.00	1.D.3.c	Dependability	DR	1.00	12/2025	AI/Expert
47-4071.00	1.D.3.c	Dependability	WI	2.22	12/2025	AI/Expert
47-4071.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.3.d	Integrity	WI	1.01	12/2025	AI/Expert
47-4071.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.4.a	Stress Tolerance	WI	1.46	12/2025	AI/Expert
47-4071.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4071.00	1.D.4.b	Self-Control	WI	1.03	12/2025	AI/Expert
47-4091.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.a	Innovation	WI	0.15	12/2025	AI/Expert
47-4091.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.b	Achievement Orientation	WI	0.99	12/2025	AI/Expert
47-4091.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.c	Intellectual Curiosity	WI	-0.17	12/2025	AI/Expert
47-4091.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.d	Tolerance for Ambiguity	WI	-0.46	12/2025	AI/Expert
47-4091.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.e	Initiative	WI	0.23	12/2025	AI/Expert
47-4091.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.f	Adaptability	WI	0.26	12/2025	AI/Expert
47-4091.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.g	Self-Confidence	WI	0.58	12/2025	AI/Expert
47-4091.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.h	Perseverance	WI	1.07	12/2025	AI/Expert
47-4091.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.1.i	Leadership Orientation	WI	-0.15	12/2025	AI/Expert
47-4091.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.a	Humility	WI	-0.01	12/2025	AI/Expert
47-4091.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.b	Sincerity	WI	0.23	12/2025	AI/Expert
47-4091.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.c	Empathy	WI	-0.08	12/2025	AI/Expert
47-4091.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.d	Cooperation	WI	0.71	12/2025	AI/Expert
47-4091.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.e	Optimism	WI	0.06	12/2025	AI/Expert
47-4091.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.2.f	Social Orientation	WI	0.07	12/2025	AI/Expert
47-4091.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.3.a	Cautiousness	WI	1.38	12/2025	AI/Expert
47-4091.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.3.b	Attention to Detail	WI	2.00	12/2025	AI/Expert
47-4091.00	1.D.3.c	Dependability	DR	1.00	12/2025	AI/Expert
47-4091.00	1.D.3.c	Dependability	WI	2.14	12/2025	AI/Expert
47-4091.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.3.d	Integrity	WI	0.82	12/2025	AI/Expert
47-4091.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.4.a	Stress Tolerance	WI	0.82	12/2025	AI/Expert
47-4091.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
47-4091.00	1.D.4.b	Self-Control	WI	0.68	12/2025	AI/Expert
47-5011.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
47-5011.00	1.D.1.a	Innovation	WI	-0.48	12/2025	AI/Expert
47-5011.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
47-5011.00	1.D.1.b	Achievement Orientation	WI	1.25	12/2025	AI/Expert
47-5011.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
47-5011.00	1.D.1.c	Intellectual Curiosity	WI	0.15	12/2025	AI/Expert
47-5011.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
